Date,TOTBC,MKTCP,TRFEE,TRFUS,NETDF,NTRAN,NTRAT,NTREP,NADDU,NTRBL,TOUTV,ETRAV,ETRVU,TRVOU,TVTVR,MKPRU,CPTRV,CPTRA,HRATE,MIREV,ATRCT,BCDDC,BCDDE,BCDDW,BCDDM,BCDDY,BLCHS,AVBLS,MWTRV,MWNUS,MWNTD,MIOPM,DIFF,Symbol
2013-10-07,11806675.0,1459305030.0,32.99949234,4078.73725322,-468691.262747,43235.0,25027592.0,30100.0,58652.0,252.0,595294.066475,179184.0,22147123.0,781361.648147,28.3442667563,123.6,2.15253782739,11.0263721522,1439.61095645,476725.2,7.26666666667,4582302246.0,11620203.0,11386987.0,11067290.0,68566.0,10358.0,0.130531641393,78771.8891685,462433.0,9650.0,-606.0,189281249.281,btc
2013-10-08,11810575.0,1462621608.0,16.18054086,2003.7981801,-480972.20182,42865.0,25070457.0,34291.0,60475.0,223.0,707716.71271,132836.0,16450364.0,1596909.12498,10.3013778004,123.84,2.94800427414,11.3135994401,1467.83862226,484957.44,6.96666666667,4591622485.0,9320239.0,9057505.0,8719164.0,7821923.0,10377.0,0.127260581041,104295.329302,464162.0,10854.0,-608.0,189281249.281,btc
2013-10-09,11815150.0,1489654112.0,25.13904198,3169.53041284,-573646.469587,46991.0,25117448.0,38692.0,69133.0,216.0,862761.019523,179252.0,22600153.0,2490305.30906,9.07525381526,126.08,2.56621274303,12.3421080632,1721.88761458,579968.0,6.51666666667,4597546949.0,5924464.0,5628241.0,5297199.0,1184295.0,10398.0,0.115927836934,164757.565944,465905.0,13213.0,-594.0,189281249.281,btc
2013-10-10,11820025.0,1494405760.75,29.73024401,3758.79475018,-612587.45525,57769.0,25175217.0,36547.0,65216.0,231.0,824938.138114,158088.0,19987068.0,2005791.73512,9.96467778357,126.43,3.10206934508,10.7326199173,1834.79827783,620012.72,5.65,4602310975.0,4764026.0,4450632.0,3996595.0,1880359.0,10423.0,0.133234385955,153579.629364,467568.0,14702.0,-592.0,189281249.281,btc
2013-10-11,11824450.0,1499813238.0,28.46158064,3610.06688838,-557656.933112,54449.0,25229666.0,37937.0,67974.0,237.0,870771.617504,157854.0,20022201.0,992198.89365,20.1796239578,126.84,2.82096125329,10.3733497401,1665.43228295,564818.52,6.88333333333,4604451001.0,2140026.0,1955334.0,1725567.0,160553.0,10446.0,0.130256862964,101265.438769,468965.0,14320.0,-589.0,189281249.281,btc
2013-10-12,11829375.0,1508600193.75,32.21519984,4108.4044356,-623976.845564,49674.0,25279340.0,33344.0,58649.0,252.0,715254.465812,133286.0,16997986.0,876363.146946,19.3960529736,127.53,3.71906535969,12.7262996739,1853.61672171,632166.21,5.86666666667,4607266545.0,2815544.0,2606367.0,2372980.0,665150.0,10468.0,0.111741099866,81294.9340488,470138.0,12088.0,-586.0,189281249.281,btc
2013-10-13,11835100.0,1535485874.0,31.15736732,4042.3568361,-738719.143164,51248.0,25330588.0,31479.0,57180.0,349.0,637885.77989,101457.0,13162986.0,1081240.49114,12.1739672438,129.74,5.67335877849,14.5719528567,2154.71182371,746783.44,4.76666666667,4609365401.0,2098856.0,1951192.0,1842227.0,1203898.0,10492.0,0.106077319149,62580.0526008,471401.0,11404.0,-575.0,189281249.281,btc
2013-10-14,11841550.0,1606779919.5,24.76312632,3360.10861036,-871840.39139,55763.0,25386351.0,36518.0,74721.0,249.0,963077.954961,174393.0,23663367.0,3557089.21856,6.65245247584,135.69,3.71230797708,15.7534038699,2427.5792599,878457.06,4.6,4613160366.0,3794965.0,3540215.0,3037492.0,1174659.0,10519.0,0.104910979899,75184.0060534,472830.0,11955.0,-546.0,189281249.281,btc
2013-10-15,11847750.0,1649680710.0,46.86833704,6525.94724945,-856762.052751,57320.0,25443671.0,37753.0,70171.0,230.0,822209.765628,180843.0,25180562.0,1768501.45934,14.2383610256,139.24,3.45382692921,15.1725931612,2333.48704052,869693.04,4.96666666667,4616729117.0,3568751.0,3129048.0,2799240.0,331405.0,10544.0,0.102441226282,79050.1915725,474334.0,11403.0,-527.0,189281249.281,btc
2013-10-16,11853225.0,1681142901.75,36.84323895,5225.47658028,-771293.77342,51947.0,25495618.0,39527.0,74562.0,289.0,1024516.32083,206391.0,29272418.0,4398511.61939,6.65507343987,141.83,2.67017618401,15.0465884459,2914.66937941,781625.13,5.33333333333,4622961564.0,6232447.0,5998534.0,5610802.0,758812.0,10568.0,0.109832754963,129203.873045,476047.0,12068.0,-772.0,267731249.482,btc
2013-10-17,11857700.0,1699564141.0,39.50246713,5661.88861374,-635739.861386,45193.0,25540811.0,35519.0,68607.0,260.0,912009.374284,178651.0,25606096.0,2913283.14301,8.78942928858,143.33,2.52670932489,14.316191003,2382.30967541,646991.62,6.71666666667,4634584766.0,11623202.0,11389482.0,11049606.0,8852395.0,10589.0,0.117371548487,116664.810877,477646.0,12269.0,-761.0,267731249.482,btc
2013-10-18,11862025.0,1786302344.75,45.53965756,6857.81703196,-644443.932968,60446.0,25601257.0,42341.0,69519.0,258.0,880504.604239,155194.0,23370691.0,3425207.87897,6.82314526332,150.59,2.81582732144,10.8870446349,2302.45571981,658078.3,6.56666666667,4639681789.0,5097023.0,4864246.0,4475671.0,607695.0,10615.0,0.151048489389,117605.857679,479219.0,13876.0,-718.0,267731249.482,btc
2013-10-19,11867500.0,1958730875.0,35.8234771,5912.66489536,-897736.085105,54639.0,25655896.0,40260.0,75457.0,302.0,1066912.82451,197109.0,32532840.0,6187881.4694,5.25750862714,165.05,2.79540763781,16.6442559344,2914.66937941,909425.5,5.7,4647141553.0,7459764.0,7199492.0,6798547.0,2857033.0,10641.0,0.121236191493,144972.214096,480756.0,14921.0,-649.0,267731249.482,btc
2013-10-20,11872900.0,1967458259.0,27.8955071,4622.56448154,-890211.435518,49864.0,25705760.0,33432.0,64030.0,249.0,691056.481641,122340.0,20272986.0,1268467.9714,15.9822608367,165.71,4.43599265939,18.0352191962,2874.74240161,899308.17,5.5,4651307640.0,4166087.0,4015529.0,3856645.0,1837404.0,10665.0,0.111199979429,67402.1611015,482262.0,10184.0,-648.0,267731249.482,btc
2013-10-21,11877925.0,2103224179.75,36.82997401,6521.48349795,-883255.266502,58142.0,25763902.0,40197.0,73341.0,248.0,979061.385123,174957.0,30979595.0,4684998.81486,6.61250853237,177.07,2.89271464165,15.4131483265,2675.10751261,896151.27,5.96666666667,4690228279.0,38920639.0,38679839.0,38431294.0,34252751.0,10692.0,0.134416305011,104816.447695,483986.0,12869.0,-598.0,267731249.482,btc
2013-10-22,11884150.0,2279142287.0,41.67292026,7992.03264746,-1185838.46735,64906.0,25828808.0,47416.0,89356.0,250.0,1235490.63415,342377.0,65660979.0,8169910.69914,8.03692742825,191.78,1.83014857723,18.5143666225,3313.93915741,1201693.48,4.88333333333,4710222721.0,19994442.0,19568092.0,19157088.0,2362855.0,10723.0,0.127491184985,166989.535871,485945.0,17225.0,-545.0,267731249.482,btc
2013-10-23,11889425.0,2377290528.75,36.67520171,7333.20658191,-1047403.04342,54572.0,25883380.0,42721.0,87179.0,271.0,1096234.37435,242239.0,48435641.0,4871058.71447,9.94355511229,199.95,2.19246495523,19.4593280437,2808.19743861,1061934.45,5.95,4725627510.0,15404789.0,15128741.0,14649238.0,898239.0,10749.0,0.127253075912,133031.032119,488053.0,15974.0,-518.0,267731249.482,btc
2013-10-24,11894650.0,2328734577.0,49.26787775,9645.66510589,-1013304.83489,63265.0,25946645.0,46979.0,88605.0,326.0,1068753.62645,250788.0,49099293.0,10689265.3273,4.59332720009,195.78,2.10297064009,16.3209313206,2781.57945341,1032543.72,6.06666666667,4737768050.0,12140540.0,11801548.0,11339609.0,3482823.0,10781.0,0.156337947937,161352.626039,490080.0,17802.0,-530.0,267731249.482,btc
2013-10-25,11900650.0,2056551326.5,46.75449972,8079.64509661,-1028780.3549,59853.0,26006498.0,43703.0,82770.0,244.0,2883479.39751,342303.0,59153404.0,5866632.75407,10.0830248332,172.81,1.76627073647,17.4562554926,3194.15822401,1044809.26,5.46666666667,4794818092.0,57050042.0,56776415.0,56421802.0,24164920.0,10810.0,0.123490607738,141213.667047,491714.0,15670.0,-615.0,267731249.482,btc
2013-10-26,11905625.0,2139559868.75,53.66366945,9643.89803686,-884413.351963,49353.0,26055851.0,34869.0,67249.0,270.0,702233.658709,202792.0,36443698.0,2772752.64286,13.1435085872,179.71,2.47939129488,18.3085502401,3867.20191246,903581.88,6.5,4799235611.0,4417519.0,4176327.0,3915795.0,2325411.0,10833.0,0.120308626836,106077.99287,493193.0,11869.0,-901.0,390928787.638,btc
2013-10-27,11910050.0,2251714053.0,44.03445576,8325.15420599,-828265.345794,44388.0,26100239.0,30090.0,54418.0,254.0,505512.469046,107717.0,20364921.0,1077352.42452,18.9027476308,189.06,4.14884565675,19.0346296296,3439.67205279,844909.14,7.48333333333,4803023679.0,3788068.0,3616633.0,3435948.0,2542046.0,10853.0,0.11322228922,70446.7754973,494768.0,9453.0,-852.0,390928787.638,btc
2013-10-28,11914525.0,2338225531.25,43.74981757,8585.90169811,-869632.848302,48635.0,26148874.0,34629.0,63786.0,189.0,613494.073418,117402.0,23040191.0,2704981.01432,8.51769051508,196.25,3.84830791998,18.2308522669,3478.53840367,886657.5,6.58333333333,4807260551.0,4236872.0,4033598.0,3866301.0,2188444.0,10874.0,0.118268551107,87566.1221871,496918.0,11688.0,-818.0,390928787.638,btc
2013-10-29,11918450.0,2408599560.5,26.14906747,5284.46504501,-787918.784955,51237.0,26200111.0,38140.0,70275.0,182.0,1671663.7104,279413.0,56466616.0,2939387.24423,19.2103359168,202.09,1.41403477239,15.5836132092,3051.008544,798457.59,7.23333333333,4814341551.0,7081000.0,6816121.0,5664886.0,2556674.0,10897.0,0.146509595737,917137.523121,504006.0,13687.0,-794.0,390928787.638,btc
2013-10-30,11923350.0,2425090156.5,38.08800627,7746.71959526,-988864.280405,47911.0,26248022.0,38560.0,77520.0,210.0,712930.226354,166703.0,33905628.0,4753775.27892,7.13235827507,203.39,2.96216252569,20.9626144309,3808.90238614,1004339.82,5.68333333333,4818563853.0,4222302.0,3981518.0,3649093.0,259943.0,10920.0,0.118112223489,115756.324779,509117.0,13681.0,-787.0,390928787.638,btc
2013-10-31,11928575.0,2404920005.75,30.03529546,6055.41591769,-1047356.83408,56476.0,26304498.0,38478.0,77578.0,300.0,695676.657139,148878.0,30015321.0,3547390.00192,8.46124084335,201.61,3.52973251209,18.7594827891,4061.53366685,1059460.55,5.7,4824251513.0,5687660.0,5509271.0,5171828.0,3294718.0,10945.0,0.120845306433,107471.805581,513288.0,12940.0,-797.0,390928787.638,btc
2013-11-01,11933325.0,2425328973.0,35.40296681,7195.29897446,-958194.701026,48306.0,26352804.0,35575.0,72946.0,339.0,686117.533172,150491.0,30585801.0,1585174.84615,19.2949069883,203.24,3.17959105635,20.1321450751,3692.3033335,972503.4,6.45,4829947091.0,5695578.0,5515863.0,4804611.0,2819675.0,10968.0,0.122965662103,82876.9046873,516337.0,12392.0,-788.0,390928787.638,btc
2013-11-02,11938750.0,2437295812.5,23.87084674,4873.23336197,-1102640.51664,41179.0,26393983.0,35652.0,69196.0,380.0,686361.060316,123969.0,25308174.0,1425709.17887,17.7512880705,204.15,4.39466389438,27.0091357245,4216.99907037,1112209.2,5.75,4833857999.0,3910908.0,3761618.0,3527032.0,2122550.0,10989.0,0.0972219590218,259606.775023,519112.0,13496.0,-787.0,390928787.638,btc
2013-11-03,11943650.0,2470544002.5,24.97396102,5165.86383699,-1008399.13616,35815.0,26429798.0,30351.0,63309.0,450.0,538328.015868,110666.0,22891169.0,1484220.30695,15.4230262701,206.85,4.44944253211,28.4386262739,3808.90238614,1018529.4,6.08333333333,4836160429.0,2302430.0,2125698.0,1967563.0,406087.0,11007.0,0.0933541521734,107635.338883,521533.0,10703.0,-775.0,390928787.638,btc
2013-11-04,11948650.0,2689641115.0,67.37958812,15167.1452858,-1110332.85471,42094.0,26471892.0,38141.0,77104.0,407.0,793106.557243,196469.0,44225105.0,5415906.61934,8.16578051731,225.1,2.5790367401,27.096063572,3886.63508789,1140581.7,6.13333333333,4843537309.0,7376880.0,7152353.0,6610177.0,1699786.0,11028.0,0.106890826225,167189.267739,524402.0,13120.0,-697.0,390928787.638,btc
2013-11-05,11952900.0,2947943727.0,47.14006645,11626.1545886,-1036551.34541,51134.0,26523026.0,45732.0,93462.0,340.0,1218397.70979,354723.0,87485395.0,8262453.12977,10.588307563,246.63,1.2113668921,20.7253316776,3303.63982471,1059769.11,7.6,4863136276.0,19598967.0,19268609.0,18426547.0,2043245.0,11053.0,0.147551278507,233427.671966,527652.0,16864.0,-629.0,390928787.638,btc
2013-11-06,11956950.0,3087643198.5,118.37378115,30567.6615064,-1015263.83849,55035.0,26578061.0,48151.0,101631.0,279.0,945894.591925,256762.0,66303724.0,13307470.0993,4.98244396672,258.23,1.62329138291,19.5566937403,4114.54971625,1076302.64,7.31666666667,4874837624.0,11701348.0,11476604.0,11011473.0,5288539.0,11082.0,0.182755099403,212112.111143,531463.0,19199.0,-794.0,510929738.016,btc
2013-11-07,11960800.0,3496381056.0,117.81098834,34438.5081115,-1090993.49189,58631.0,26636692.0,53470.0,104142.0,309.0,1071612.8973,286822.0,83843663.0,13309556.2116,6.29950855634,292.32,1.38309014091,19.778503522,3911.36207594,1159633.44,8.33333333333,4891357924.0,16520300.0,16243143.0,15567128.0,8119936.0,11111.0,0.189202674024,245339.891019,535666.0,21188.0,-689.0,510929738.016,btc
2013-11-08,11964125.0,3895040535.0,108.19320547,35223.3799728,-1047263.62003,59961.0,26696653.0,53584.0,107930.0,335.0,1144910.92099,324225.0,105554624.0,14089013.9337,7.49198092333,325.56,1.05883327672,18.6395737229,3377.99452013,1117647.48,10.1333333333,4905313850.0,13955926.0,13667201.0,12835247.0,3198234.0,11140.0,0.221148956987,278014.514327,539738.0,20208.0,-607.0,510929738.016,btc
2013-11-09,11967675.0,4305490758.0,86.29385375,31045.0768251,-1246102.92317,57804.0,26754457.0,53728.0,108461.0,415.0,1024303.73909,292969.0,105398358.0,14477171.7642,7.28031412261,359.76,1.24108893554,22.6297031347,3606.58061548,1308087.36,8.18333333333,4920830397.0,15516547.0,15303569.0,14731016.0,5781669.0,11168.0,0.201818331866,222533.074034,543736.0,18522.0,-545.0,510929738.016,btc
2013-11-10,11971875.0,3554569406.25,52.48680278,15583.8566134,-1231438.14339,57169.0,26811626.0,44438.0,97886.0,380.0,771057.032277,225470.0,66944275.0,20053910.8409,3.33821543822,296.91,1.88583911681,22.0829701412,4266.94044648,1262461.32,6.55,4931805526.0,10975129.0,10772109.0,10451747.0,5666395.0,11197.0,0.174599806468,138372.806285,546940.0,18773.0,-690.0,510929738.016,btc
2013-11-11,11976750.0,4064669415.0,62.00580352,21043.5295986,-1633433.9704,54558.0,26866184.0,44441.0,86543.0,263.0,723078.158895,178429.0,60555075.0,11509222.6051,5.26143923555,339.38,2.76693414935,30.7107859526,4952.69873252,1675519.06,6.2,4943072096.0,11266570.0,11069136.0,10717424.0,6473144.0,11222.0,0.133102998978,133756.549567,550257.0,14610.0,-591.0,510929738.016,btc
2013-11-12,11981475.0,4240843076.25,20.0940219,7112.27905151,-1665301.47095,58510.0,26924694.0,48485.0,95747.0,248.0,1022112.68683,227517.0,80529524.0,6827828.83166,11.7943090919,353.95,2.08556151027,28.7043710477,4800.30800229,1679492.75,6.25,4959843115.0,16771019.0,16541145.0,16135975.0,8747609.0,11248.0,0.142629996809,175878.461433,553565.0,16223.0,-568.0,510929738.016,btc
2013-11-13,11986175.0,4694265577.0,24.28778395,9512.06770618,-1831195.93229,63151.0,26987845.0,51452.0,100090.0,446.0,1201973.7443,222266.0,87048365.0,13932937.4012,6.24766786299,391.64,2.12537863856,29.2965647417,4774.90954725,1850107.36,6.53333333333,4971424374.0,11581259.0,11328367.0,10891843.0,7477441.0,11276.0,0.150396915192,211876.903463,557524.0,19525.0,-503.0,510929738.016,btc
2013-11-14,11990400.0,4994001600.0,23.93546077,9969.1194107,-1749743.38059,70175.0,27058020.0,56284.0,113020.0,602.0,1263986.95168,278926.0,116172520.0,13310930.6322,8.72760312092,416.5,1.52298667891,25.2125685786,4292.33890152,1769292.0,8.26666666667,4992671716.0,21247342.0,20934286.0,20498322.0,11408151.0,11308.0,0.19416408426,230764.177298,561947.0,23237.0,-467.0,510929738.016,btc
2013-11-15,11994475.0,5136513974.0,18.56994291,7952.39235178,-1737125.60765,62100.0,27120120.0,50247.0,97415.0,478.0,2139315.18507,228542.0,97870794.0,10680850.9369,9.16320190123,428.24,1.79091867482,28.2252225443,4139.94817129,1752786.32,7.81666666667,5011881470.0,19209754.0,18946674.0,18321124.0,11043030.0,11336.0,0.17249231397,181297.6943,566436.0,18495.0,-452.0,510929738.016,btc
2013-11-16,11999375.0,5202089043.75,15.43971301,6693.57878123,-2117603.42122,51595.0,27171715.0,44994.0,97096.0,479.0,1922099.30787,222961.0,96660457.0,13206368.4702,7.31923066801,433.53,2.20441741482,41.2985744743,4978.09718756,2130799.95,7.18333333333,5026330118.0,14448648.0,14253150.0,13961380.0,10198723.0,11360.0,0.122505912975,161444.429874,570436.0,16442.0,-446.0,510929738.016,btc
2013-11-17,12004200.0,5557944600.0,15.1031091,6992.7395133,-2226982.26049,48041.0,27219756.0,40401.0,86411.0,461.0,1032920.08072,171805.0,79545941.0,9467000.46135,8.40244396719,463.0,2.81713934647,46.6459898836,5847.4268319,2240920.0,7.2,5041004594.0,14674476.0,14475213.0,14148085.0,11267382.0,11382.0,0.11672464183,123332.175798,575357.0,14177.0,-510.0,609482679.888,btc
2013-11-18,12008300.0,7002760228.0,25.27467522,14739.1796013,-2376216.8204,73198.0,27292954.0,62847.0,130894.0,463.0,1868810.00766,314075.0,183156028.0,26396846.1667,6.93855722705,583.16,1.31338019811,32.863397907,4968.7979297,2405535.0,9.15,5061035065.0,20030471.0,19680533.0,18875399.0,11770120.0,11418.0,0.223155800889,269393.545055,583044.0,23106.0,-383.0,609482679.888,btc
2013-11-19,12012175.0,6726697878.25,32.54373365,18224.1654067,-2151737.08459,93322.0,27386276.0,85571.0,170367.0,348.0,2532380.22005,422813.0,236770803.0,51468001.2852,4.60034966993,559.99,0.924050138289,23.4444282163,4696.11999454,2187880.93,10.3833333333,5089469159.0,28434094.0,28037118.0,26965413.0,14915750.0,11465.0,0.305485479293,369805.208489,596702.0,33490.0,-402.0,609482679.888,btc
2013-11-20,12016250.0,7149668750.0,25.18151883,14983.0037039,-2409641.9963,77962.0,27464238.0,68797.0,141505.0,399.0,1605499.28968,319297.0,189981706.0,29401413.7641,6.46165207959,595.0,1.28407100154,31.2908853031,4938.50038135,2439500.0,8.58333333333,5114863110.0,25393951.0,25128424.0,24636495.0,17920268.0,11502.0,0.227426540632,249941.046268,607402.0,26592.0,-373.0,609482679.888,btc
2013-11-21,12019950.0,8353264252.5,26.57492613,18468.244914,-2552846.75509,71024.0,27535262.0,63432.0,124584.0,488.0,2028461.55581,286131.0,198846547.0,27820861.9278,7.14738987004,694.95,1.30220199583,36.457869171,4484.03715607,2589383.7,10.3833333333,5125816124.0,10953014.0,10633722.0,10005281.0,3818215.0,11540.0,0.25848688306,199765.766698,616059.0,21661.0,-305.0,609482679.888,btc
2013-11-22,12024100.0,9150340100.0,23.61058302,17967.6536782,-3140182.34632,76646.0,27611908.0,67820.0,140082.0,549.0,2680025.27285,656581.0,499658342.0,20545165.6326,24.3199958004,761.0,0.635564891783,41.4327296924,5029.39302641,3175653.0,8.25,5142852350.0,17036226.0,16722855.0,14610291.0,5748094.0,11577.0,0.225979638387,239408.738461,623968.0,25631.0,-270.0,609482679.888,btc
2013-11-23,12028150.0,10079469418.5,21.86122464,18319.4876361,-3375540.01236,75165.0,27687073.0,65874.0,134532.0,560.0,1528167.6118,194482.0,162973773.0,17943616.9462,9.08254858796,837.99,2.09325539459,45.3862474556,4908.202833,3411457.29,8.05,5159157128.0,16304778.0,16002225.0,15439796.0,4817468.0,11612.0,0.218183417379,302279.327336,631898.0,27926.0,-236.0,609482679.888,btc
2013-11-24,12032450.0,10024956042.0,17.57820997,14645.4614186,-3567942.53858,60018.0,27747091.0,49377.0,103353.0,488.0,1415956.72399,226601.0,188795019.0,16913925.9398,11.1621051219,833.16,1.90510943144,59.9278836349,5211.17831652,3596751.72,6.55,5168040260.0,8883132.0,8627868.0,8411787.0,4981496.0,11640.0,0.16801811928,204373.131161,638570.0,17745.0,-239.0,609482679.888,btc
2013-11-25,12036950.0,9798077300.0,19.27979672,15693.7545301,-3647306.24547,71937.0,27819028.0,60652.0,117870.0,505.0,1453068.81623,172074.0,140067968.0,10870023.1517,12.8857101723,814.0,2.62620073324,51.1345482853,5453.55870333,3678466.0,7.66666666667,5207310989.0,39270729.0,38788586.0,38424175.0,35548464.0,11671.0,0.175631337696,144975.790333,645789.0,21794.0,-246.0,609482679.888,btc
2013-11-26,12041050.0,10173483145.0,24.05961565,20327.9692627,-3443762.03074,80055.0,27899083.0,70916.0,145494.0,344.0,3518557.60424,284191.0,240113213.0,27112782.8655,8.85608882429,844.9,1.45113530058,43.5246717881,4968.7979297,3484367.6,7.78333333333,5253300463.0,45989474.0,45656039.0,44734666.0,1726750.0,11707.0,0.224422460649,436920.923089,653577.0,25880.0,-233.0,609482679.888,btc
2013-11-27,12045200.0,11575437200.0,28.13438242,27037.1415056,-3961112.85849,91169.0,27990252.0,85164.0,164541.0,455.0,3576079.92568,330571.0,317679101.0,28005244.2108,11.3435576002,961.0,1.26387225025,44.0397284165,5029.39302641,4015058.0,8.4,5279462525.0,26162062.0,25798309.0,25033759.0,17483599.0,11748.0,0.250349803143,280179.56086,663348.0,30093.0,-193.0,609482679.888,btc
2013-11-28,12049750.0,12158197750.0,32.98440093,33281.2605384,-4557668.73946,102010.0,28092262.0,93911.0,180643.0,411.0,3492155.69518,340920.0,343988520.0,41250395.8812,8.33903561627,1009.0,1.34400938558,45.3214194687,5514.15380003,4623238.0,8.01666666667,5298230649.0,18768124.0,18071306.0,17233289.0,9732210.0,11792.0,0.24694282406,289676.303739,678886.0,30388.0,-179.0,609482679.888,btc
2013-11-29,12054375.0,13065737062.5,25.92092417,28095.6897079,-4984941.81029,90409.0,28182671.0,83714.0,160752.0,450.0,2819146.40427,354606.0,384357424.0,25685288.7203,14.9641076111,1083.9,1.31131459407,55.748155604,6505.60945041,5040135.0,7.55,5320275842.0,22045193.0,21706034.0,21309131.0,10832975.0,11831.0,0.214759934915,289167.225124,694872.0,25951.0,-202.0,707408283.051,btc
2013-11-30,12058375.0,13504897665.0,22.01670436,24657.828215,-4455182.17178,80868.0,28263539.0,73917.0,150747.0,497.0,1908515.75856,231971.0,259798119.0,17773842.4348,14.6168798371,1119.96,1.73383823385,55.7016263541,5626.4730382,4504479.12,9.1,5329958425.0,9682583.0,9378123.0,8420323.0,4621010.0,11868.0,0.233342927694,186140.625688,708388.0,25240.0,-192.0,707408283.051,btc
2013-12-01,12063250.0,11701352500.0,17.71816338,17186.6184786,-4711563.38152,67175.0,28330714.0,61331.0,125448.0,337.0,1459358.22019,187688.0,182057510.0,26557474.5699,6.85522675484,970.0,2.60645111233,70.639970227,6857.2640153,4745240.0,6.18333333333,5338182688.0,8224263.0,7987820.0,7623486.0,3009734.0,11900.0,0.165564669096,147212.205732,718599.0,19044.0,-238.0,707408283.051,btc
2013-12-02,12067325.0,11974044577.8,19.64441022,19492.558929,-4024007.69107,74324.0,28405038.0,69250.0,144106.0,391.0,1408867.7957,211339.0,209705624.0,62569704.1613,3.3515521062,992.27,1.93716949839,54.6573567085,5731.96940766,4062353.38,8.85,5350023903.0,11841215.0,11594552.0,11015847.0,7055276.0,11934.0,0.211322918991,154714.595338,741665.0,22863.0,-230.0,707408283.051,btc
2013-12-03,12072075.0,12796399500.0,21.85614673,23167.5155338,-5011832.48447,78202.0,28483240.0,71611.0,149257.0,274.0,1224061.22254,167336.0,177375733.0,16889510.1006,10.5021242398,1060.0,2.85115663927,64.6691900463,6681.43673286,5057260.0,8.35,5358716347.0,8692444.0,8444677.0,8156445.0,1815284.0,11970.0,0.190950950823,167815.61355,755687.0,27165.0,-209.0,707408283.051,btc
2013-12-04,12076500.0,13900051500.0,21.13728202,24329.011605,-5068845.98839,79738.0,28562978.0,72687.0,150637.0,293.0,1393612.32981,171004.0,196826039.0,14221497.1382,13.8400364922,1151.0,2.59993343182,64.1770046904,6224.2857985,5117346.0,7.23333333333,5364763936.0,6047589.0,5783692.0,4326951.0,1842178.0,12006.0,0.206264781413,166541.138222,767382.0,28187.0,-184.0,707408283.051,btc
2013-12-05,12080775.0,12423144163.5,21.98836499,22611.5152538,-4373541.98475,84995.0,28647973.0,78591.0,164289.0,337.0,1464895.12129,257229.0,264518651.0,56082558.2788,4.71659387062,1028.34,1.67010856495,51.9765708571,6013.29305957,4417748.64,7.56666666667,5373477023.0,8713087.0,8329277.0,7452999.0,3657038.0,12046.0,0.235771999025,213798.889377,777608.0,31110.0,-218.0,707408283.051,btc
2013-12-06,12086050.0,10804928700.0,18.58752694,16617.2490844,-4699232.75092,71277.0,28719250.0,66006.0,140744.0,432.0,1218717.23329,310970.0,278007050.0,28473416.6056,9.76374045958,894.0,1.70209424707,66.3880634707,7419.91131912,4731942.0,6.65,5381652989.0,8175966.0,7623706.0,6469697.0,2846129.0,12079.0,0.159818545337,129639.681051,786923.0,24876.0,-266.0,707408283.051,btc
2013-12-07,12090850.0,8793554296.5,20.50910369,14916.0660227,-3476075.93398,75125.0,28794375.0,68497.0,143645.0,359.0,2246474.25954,295484.0,214902235.0,71950734.3038,2.98679696212,727.29,1.6312244523,46.6627327787,6751.76764583,3505537.8,7.21666666667,5392401901.0,10748912.0,10432132.0,9704052.0,2976849.0,12112.0,0.176501095295,194241.54978,794745.0,24469.0,-350.0,707408283.051,btc
2013-12-08,12095325.0,8744799021.75,32.37259238,23405.0605648,-3211975.18944,49174.0,28843549.0,44771.0,95996.0,360.0,1409374.73157,191848.0,138704496.0,19251155.3373,7.20499594559,722.99,2.3492503995,66.2650166755,6294.61671148,3258515.93,7.11666666667,5396109807.0,3707906.0,3572015.0,3081877.0,1510983.0,12135.0,0.130023066558,79741.2310343,801843.0,14461.0,-352.0,707408283.051,btc
2013-12-09,12100200.0,10539274200.0,12.81918828,11165.5129919,-4234959.48701,57289.0,28900838.0,54531.0,127647.0,279.0,1241954.37435,134360.0,117027891.0,26254647.3335,4.45741622905,871.0,3.63723293613,74.300075058,6857.2640153,4256577.0,6.06666666667,5399368081.0,3258274.0,3023563.0,2723921.0,1216288.0,12161.0,0.137094820463,102106.692646,810041.0,17127.0,-276.0,707408283.051,btc
2013-12-10,12105225.0,11342353720.5,19.97697104,18718.0223251,-4689606.47767,67874.0,28968712.0,60322.0,128388.0,291.0,883234.451259,171943.0,161107070.0,18923485.8446,8.51360428599,936.98,2.93353178999,69.6308913575,9076.0276243,4726127.12,6.6,5403243698.0,3875617.0,3572857.0,2870820.0,890498.0,12195.0,0.172020001198,107273.546337,821523.0,21196.0,-349.0,908350862.437,btc
2013-12-11,12109175.0,10731150885.0,17.69299634,15679.5333565,-3484810.46664,68381.0,29037093.0,60671.0,129666.0,326.0,1116560.56977,241263.0,213807083.0,30884927.5888,6.92269983337,886.2,1.64426517095,51.4112896857,7134.38987383,3515555.4,7.73333333333,5411365752.0,8122054.0,7881634.0,7156751.0,2431799.0,12226.0,0.199867834019,113570.108313,829805.0,21693.0,-374.0,908350862.437,btc
